file,integral_Vs
../Data/RawData\acq9100.csv,0.000018856856190301586
../Data/RawData\acq7030.csv,0.00003158701678444688
../Data/RawData\acq9865.csv,0.000024924688405602326
../Data/RawData\acq6923.csv,0.00002252981375609617
../Data/RawData\acq6012.csv,0.00002141083818734381
../Data/RawData\acq5599.csv,0.000025028562560571936
../Data/RawData\acq3139.csv,0.000026409935367331045
../Data/RawData\acq7459.csv,0.00002138012504089772
../Data/RawData\acq2896.csv,0.000022851427499837805
../Data/RawData\acq7939.csv,0.000025475160930599148
../Data/RawData\acq2017.csv,0.000018286899165499447
../Data/RawData\acq4532.csv,0.000025451587842366002
../Data/RawData\acq1268.csv,0.000025676914492675355
../Data/RawData\acq0979.csv,0.00002315685001230391
../Data/RawData\acq9502.csv,0.000026319273813666768
../Data/RawData\acq4737.csv,0.000023057466010441376
../Data/RawData\acq3559.csv,0.000022612890658443204
../Data/RawData\acq4914.csv,0.000028740596933839736
../Data/RawData\acq4425.csv,0.000024184481013622987
../Data/RawData\acq9856.csv,0.00002558290989308051
../Data/RawData\acq3884.csv,0.00001621484267057891
../Data/RawData\acq8243.csv,0.000023311835176751255
../Data/RawData\acq8396.csv,0.000014574263226862597
../Data/RawData\acq4591.csv,0.00001958761254778099
../Data/RawData\acq6270.csv,0.000025684091488871407
../Data/RawData\acq6878.csv,0.00002681296173590412
../Data/RawData\acq6051.csv,0.00002415465156719712
../Data/RawData\acq6355.csv,0.000022618530209923447
../Data/RawData\acq8680.csv,0.00002486109342974409
../Data/RawData\acq4140.csv,0.000026822636341531756
../Data/RawData\acq6048.csv,0.00002243094480002897
../Data/RawData\acq1147.csv,0.00002489414466954373
../Data/RawData\acq9360.csv,0.000026426404200320144
../Data/RawData\acq1150.csv,0.00002276936322674153
../Data/RawData\acq0370.csv,0.000017599608927159034
../Data/RawData\acq6680.csv,0.000027279405564829916
../Data/RawData\acq8773.csv,0.000023878780695808192
../Data/RawData\acq2686.csv,0.000022430886813668154
../Data/RawData\acq1718.csv,0.00002614758035462905
../Data/RawData\acq8237.csv,0.00002398044771351982
../Data/RawData\acq7822.csv,0.000018362555698083267
../Data/RawData\acq1191.csv,0.000023650905913708163
../Data/RawData\acq0238.csv,0.000023132366163860546
../Data/RawData\acq8988.csv,0.000025583846967643046
../Data/RawData\acq5894.csv,0.00002587143136964874
../Data/RawData\acq0408.csv,0.000024222539554908838
../Data/RawData\acq9576.csv,0.00002629286527784245
../Data/RawData\acq3823.csv,0.000026946898783023764
../Data/RawData\acq9598.csv,0.000025242496466377513
../Data/RawData\acq0811.csv,0.000020089876571952218
../Data/RawData\acq6949.csv,0.00002561231652078451
../Data/RawData\acq1640.csv,0.00002411176718357354
../Data/RawData\acq5267.csv,0.00001794478539125281
../Data/RawData\acq4265.csv,0.000025480134461119342
../Data/RawData\acq8154.csv,0.000024947908274385353
../Data/RawData\acq3742.csv,0.00002340234919227476
../Data/RawData\acq3739.csv,0.000026349814294088075
../Data/RawData\acq2058.csv,0.000027236192206056638
../Data/RawData\acq8707.csv,0.000022609317801315534
../Data/RawData\acq8002.csv,0.00002498658496059881
../Data/RawData\acq7591.csv,0.000024422683600748725
../Data/RawData\acq7457.csv,0.00002274787854662855
../Data/RawData\acq7368.csv,0.000023734357384130336
../Data/RawData\acq1224.csv,0.000020835420454705076
../Data/RawData\acq1449.csv,0.000024633728701298307
../Data/RawData\acq8716.csv,0.000018907654702865042
../Data/RawData\acq0509.csv,0.000025027423338244688
../Data/RawData\acq9647.csv,0.000024545398194937957
../Data/RawData\acq9188.csv,0.000017503642468248546
../Data/RawData\acq9831.csv,0.00002505902597721095
../Data/RawData\acq2146.csv,0.000027031538801360146
../Data/RawData\acq5450.csv,0.000025353530062342495
../Data/RawData\acq5134.csv,0.00002267412592326004
../Data/RawData\acq6915.csv,0.00002539382925654188
../Data/RawData\acq1305.csv,0.00002733379732690837
../Data/RawData\acq8509.csv,0.000026245481252690433
../Data/RawData\acq4763.csv,0.000022800927427189853
../Data/RawData\acq0745.csv,0.000029002800102298662
../Data/RawData\acq5592.csv,0.00001597916366585941
../Data/RawData\acq2470.csv,0.000021229153845762284
../Data/RawData\acq9370.csv,0.0000232610388348265
../Data/RawData\acq3023.csv,0.000024050853812189205
../Data/RawData\acq4439.csv,0.000017727968691325282
../Data/RawData\acq6581.csv,0.00002358792085700623
../Data/RawData\acq2199.csv,0.000014648453231942317
../Data/RawData\acq4407.csv,0.000023253805879801146
../Data/RawData\acq3176.csv,0.000019443337779018958
../Data/RawData\acq3466.csv,0.000024525155307455898
../Data/RawData\acq5883.csv,0.000019825427107007145
