file,integral_Vs
Data/Radium2705\acq0475.csv,0.000034299613197857134
Data/Radium2705\acq0469.csv,0.000029229039038653438
Data/Radium2705\acq0467.csv,0.000024705811568802343
Data/Radium2705\acq0472.csv,0.000034450693402300344
Data/Radium2705\acq0487.csv,0.000023617062775038986
Data/Radium2705\acq0488.csv,0.0000301606227965461
Data/Radium2705\acq0486.csv,0.00002296049946926646
Data/Radium2705\acq0482.csv,0.000027459998864346625
Data/Radium2705\acq0490.csv,0.000023111089174443084
Data/Radium2705\acq0483.csv,0.000022636410888379407
Data/Radium2705\acq0496.csv,0.00002209592017058035
Data/Radium2705\acq0495.csv,0.00002861042940854621
Data/Radium2705\acq0492.csv,0.000022843516322006205
Data/Radium2705\acq0498.csv,0.000025512134088870594
Data/Radium2705\acq0500.csv,0.00003159454725060816
Data/Radium2705\acq0502.csv,0.000014455356729038327
Data/Radium2705\acq0489.csv,0.000022550997736828296
Data/Radium2705\acq0508.csv,0.0000334726782436317
Data/Radium2705\acq0504.csv,0.000023401904227086035
Data/Radium2705\acq0501.csv,0.00002577959403068428
Data/Radium2705\acq0505.csv,0.000021240386573187022
Data/Radium2705\acq0507.csv,0.000024549780579967957
Data/Radium2705\acq0497.csv,0.0000258232178011174
Data/Radium2705\acq0493.csv,0.00003175849413609474
Data/Radium2705\acq0515.csv,0.000029182403388068177
Data/Radium2705\acq0514.csv,0.000029038054530753084
Data/Radium2705\acq0506.csv,0.00002442203739700736
Data/Radium2705\acq0510.csv,0.000023266690343263464
Data/Radium2705\acq0520.csv,0.00002921064479506926
Data/Radium2705\acq0511.csv,0.0000310847838054154
Data/Radium2705\acq0526.csv,0.000023164930571242612
Data/Radium2705\acq0519.csv,0.00003356070325402917
Data/Radium2705\acq0532.csv,0.000029057020053038792
Data/Radium2705\acq0516.csv,0.00002368250225613492
Data/Radium2705\acq0531.csv,0.000034514939997157506
Data/Radium2705\acq0539.csv,0.000027126105548636713
Data/Radium2705\acq0537.csv,0.0000333606105603777
Data/Radium2705\acq0538.csv,0.000021091809336490525
Data/Radium2705\acq0517.csv,0.00002884809054812349
Data/Radium2705\acq0546.csv,0.000027346185778188096
Data/Radium2705\acq0541.csv,0.000021881579935654498
Data/Radium2705\acq0542.csv,0.000030450126005905188
Data/Radium2705\acq0548.csv,0.000033648788874691185
Data/Radium2705\acq0549.csv,0.000027638874850623902
Data/Radium2705\acq0536.csv,0.000029289673362905135
Data/Radium2705\acq0556.csv,0.000030469014784276385
Data/Radium2705\acq0551.csv,0.00003506122310597142
Data/Radium2705\acq0558.csv,0.000028411448754555017
Data/Radium2705\acq0543.csv,0.000027166769393714105
Data/Radium2705\acq0555.csv,0.00003244539501013214
Data/Radium2705\acq0561.csv,0.000029715457478743607
Data/Radium2705\acq0554.csv,0.00002698181765566075
Data/Radium2705\acq0572.csv,0.000024689585307317628
Data/Radium2705\acq0547.csv,0.00003477117240495093
Data/Radium2705\acq0557.csv,0.000013002181556547225
Data/Radium2705\acq0566.csv,0.000030068764580990314
Data/Radium2705\acq0553.csv,0.000030849393604721796
Data/Radium2705\acq0573.csv,0.000019293794439627767
Data/Radium2705\acq0574.csv,0.000023599831227384503
Data/Radium2705\acq0569.csv,0.000019362187845362487
Data/Radium2705\acq0579.csv,0.000024795421095926594
Data/Radium2705\acq0575.csv,0.000022301642925138833
Data/Radium2705\acq0578.csv,0.000025928084335682616
Data/Radium2705\acq0568.csv,0.000028624222598117597
Data/Radium2705\acq0571.csv,0.000025750173438362128
Data/Radium2705\acq0582.csv,0.000022242761672819947
Data/Radium2705\acq0567.csv,0.00003535611824184273
Data/Radium2705\acq0593.csv,0.00002351273981869808
Data/Radium2705\acq0587.csv,0.00003036895204952974
Data/Radium2705\acq0586.csv,0.000018437602968016618
Data/Radium2705\acq0594.csv,0.000030321250450642982
Data/Radium2705\acq0590.csv,0.000028949621057281256
Data/Radium2705\acq0588.csv,0.000019847637859028856
Data/Radium2705\acq0597.csv,0.000018386060008946762
Data/Radium2705\acq0596.csv,0.00002382428418030903
Data/Radium2705\acq0606.csv,0.000024519228239852087
Data/Radium2705\acq0580.csv,0.00003443390234730046
Data/Radium2705\acq0605.csv,0.000029649656819301263
Data/Radium2705\acq0607.csv,0.000026923278575640826
Data/Radium2705\acq0603.csv,0.00003011513385469773
Data/Radium2705\acq0610.csv,0.0000299633852532803
Data/Radium2705\acq0615.csv,0.000026104819524132983
Data/Radium2705\acq0600.csv,0.000036626554894902886
Data/Radium2705\acq0611.csv,0.00003379825147943558
Data/Radium2705\acq0622.csv,0.000033929053123627804
Data/Radium2705\acq0616.csv,0.00003068912801775002
Data/Radium2705\acq0602.csv,0.000031057969475818266
Data/Radium2705\acq0624.csv,0.000025989659547552906
Data/Radium2705\acq0623.csv,0.000020952821053416277
Data/Radium2705\acq0628.csv,0.00003238327026174468
Data/Radium2705\acq0620.csv,0.000014602183556067393
Data/Radium2705\acq0633.csv,0.000028920691558377324
Data/Radium2705\acq0614.csv,0.00003056701443823596
Data/Radium2705\acq0631.csv,0.000022698444239863122
Data/Radium2705\acq0635.csv,0.000028801405623151055
Data/Radium2705\acq0639.csv,0.000024139779377589735
Data/Radium2705\acq0641.csv,0.000024791947585723524
Data/Radium2705\acq0634.csv,0.000032683318773679984
Data/Radium2705\acq0644.csv,0.00003558860421977457
Data/Radium2705\acq0643.csv,0.000028011721150094193
Data/Radium2705\acq0645.csv,0.000022617151114219093
Data/Radium2705\acq0636.csv,0.000019147716787959216
Data/Radium2705\acq0647.csv,0.000027085570357692224
Data/Radium2705\acq0637.csv,0.000029944560747758533
Data/Radium2705\acq0640.csv,0.000029020124270777052
Data/Radium2705\acq0650.csv,0.00002835148224221729
Data/Radium2705\acq0655.csv,0.0000290764695072403
Data/Radium2705\acq0648.csv,0.000030405819360157655
Data/Radium2705\acq0658.csv,0.00003002206459663126
Data/Radium2705\acq0653.csv,0.000028559916772921235
Data/Radium2705\acq0665.csv,0.000015546643247064205
Data/Radium2705\acq0662.csv,0.00003205050163443595
Data/Radium2705\acq0666.csv,0.000023140941847777512
Data/Radium2705\acq0664.csv,0.000021841610117648138
Data/Radium2705\acq0657.csv,0.000021141501373260027
Data/Radium2705\acq0659.csv,0.00003482862986822937
Data/Radium2705\acq0671.csv,0.00002244466230267061
